"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Gusshausstrasse 19, Vienna 1040 Austria","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Fast Food","Vegetarian Friendly","Vegan Options",,,,,,,,"gorillakitchen@gmx.at","1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1260","690",,,,,"10158370","false","false","48.19731","16.37211","Gorilla Kitchen","85","+43 660 2486996","$","4185","629","#9 of 48 Quick Bites in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10158370-Reviews-Gorilla_Kitchen-Vienna.html","http://www.gorillakitchen.at/"
"Wehrgasse 8, Vienna 1050 Austria","Certificate of Excellence 2017","2017","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,,,,,"restaurant","Asian","Chinese","Vegetarian Friendly",,,,,,,,,,"1350","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"947024","false","false","48.193535","16.359917","On","146","+43 1 5854900","$$ - $$$","4185","952","#844 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d947024-Reviews-On-Vienna.html","http://www.restaurant-on.at"
"Waehringer Strasse 47, Vienna 1090 Austria","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Diner","Vegetarian Friendly","Vegan Options",,,,,,,,"office@swingkitchen.com",,,,,,,"1320","660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13531969","false","false","48.22234","16.35291","Swing Kitchen","47",,"$","4185","638","#10 of 48 Quick Bites in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d13531969-Reviews-Swing_Kitchen-Vienna.html","http://www.swingkitchen.com"
"Radetzkystrasse 20, Vienna 1030 Austria","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,"restaurant","Indian","Asian","Pakistani","Vegetarian Friendly","Vegan Options",,,,,,,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"840","690","1380","1080",,,"1067979","false","false","48.21183","16.39089","Indus","152","+43 1 7134344","$$ - $$$","4185","631","#561 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1067979-Reviews-Indus-Vienna.html","http://www.restaurantindus.at/"
"Mariahilfer Strasse 91, Vienna 1060 Austria","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","German","International","European","Gastropub","Vegetarian Friendly","Vegan Options",,,,,"office@duran.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1963490","false","false","48.19735","16.346874","Duran Sandwiches","79","+43 1 5962373","$","4185","817","#53 of 161 Dessert in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1963490-Reviews-Duran_Sandwiches-Vienna.html","http://www.duran.at"
"Dorotheergasse 6-8, Vienna 1010 Austria","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","International","European","Contemporary","Gluten Free Options","Vegetarian Friendly",,,,,,,"info@bluemustard.at",,,,,,,,,,,,,"1560","1020",,,,,"1560","1020",,,,,"1560","1020",,,,,"1680","1020",,,,,"1680","1020",,,,,"10445442","false","false","48.20782","16.369785","Blue Mustard","211","+43 1 9346705","$$$$","4185","633","#562 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10445442-Reviews-Blue_Mustard-Vienna.html","http://www.facebook.com/bluemustardwien/"
"Wagramer Strasse 79, Vienna 1220 Austria","Certificate of Excellence 2019","2019","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","American","Barbecue","Central American","Bar","International","Vegetarian Friendly",,,,,,"info@saloon.co.at","1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1500","660",,,,,"1500","660",,,,,"4027127","false","false","48.241882","16.433632","Saloon Donau Plex","178","+43 1 2034595","$$ - $$$","4185","814","#720 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4027127-Reviews-Saloon_Donau_Plex-Vienna.html","http://www.saloon.co.at/?lang=deu&id=1"
"Schmelzgasse 3, Vienna 1020 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Asian","Fusion","Kosher","Vegetarian Friendly","Vegan Options",,,,,,"welcome@mea-shearim.at","1410","690",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,,,,,,,,,,,,,"12908744","false","false","48.21588","16.381184","Mea Shearim Kosher Restaurant","26","+43 1 3999595","$$ - $$$","4185","819","#724 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12908744-Reviews-Mea_Shearim_Kosher_Restaurant-Vienna.html","http://mea-shearim.at/"
"Cobenzlgasse 17 Grinzing, Vienna 1190 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,"restaurant","German","Austrian","European","Gastropub","Central European","Vegetarian Friendly",,,,,,,"1380","660",,,,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1995983","false","false","48.25836","16.337046","Restaurant Brandl","174","43 1 3207196","$$ - $$$","4185","815","#721 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1995983-Reviews-Restaurant_Brandl-Vienna.html","http://www.brandl.wien"
"Servitengasse 4, Vienna 1090 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Central European","Vegetarian Friendly","Vegan Options",,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"3245438","false","false","48.219425","16.364342","Scala","102","+43 1 3102079","$$ - $$$","4185","640","#568 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d3245438-Reviews-Scala-Vienna.html","http://www.ristorante-scala.at"
"Schottenring 3, Vienna 1010 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,"defrance@austria-hotels.at","1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"1350","690",,,,,"10505039","false","false","48.21448","16.36294","Hotel de France Wien","91","+43 1 313680","$$ - $$$","4185","811","#717 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10505039-Reviews-Hotel_de_France_Wien-Vienna.html","http://www.gerstner-hotels.at/hotel-de-france/restaurant.html"
"Nussdorfer Strasse 33 Ecke Säulengasse, Vienna 1090 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,"restaurant","Vietnamese","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"office@pho33.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10236372","false","false","48.22654","16.355183","Pho 33","97","+43 1 9469803","$","4185","639","#567 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10236372-Reviews-Pho_33-Vienna.html","http://www.pho33.at"
"Judenplatz 1 Judenplatz, Vienna 1010 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Austrian","Bar","Pub","Vegetarian Friendly",,,,,,,"reservierung@bieradies.co.at","1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1410","660",,,,,"1410","660",,,,,"3431241","false","false","48.21156","16.369823","Bieradies","283","+43 1 5356611","$$ - $$$","4185","812","#718 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d3431241-Reviews-Bieradies-Vienna.html","http://bieradies.co.at/index.php/de/"
"Hofmuehlgasse 19, Vienna 1060 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Croatian","European","Vegetarian Friendly",,,,,,,,,"cafehofmuehle@gmx.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8552429","false","false","48.193966","16.351156","Stefan 2","42","+43 1 5970319","$$ - $$$","4185","635","#564 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d8552429-Reviews-Stefan_2-Vienna.html","http://stefan2.at"
"Gersthofer Strasse 140 1180-Wien, Vienna 1180 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Hungarian","European","Vegetarian Friendly",,,,,,,,,"info@piroschka.at","900","660",,,,,,,,,,,,,,,,,,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"5966181","false","false","48.237656","16.321667","Piroschka das ungarische Restaurant","40","+43 1 7344234","$$ - $$$","4185","816","#722 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d5966181-Reviews-Piroschka_das_ungarische_Restaurant-Vienna.html","http://www.piroschka.at/"
"Sonnenfelsgasse 3, Vienna 1010 Austria","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Vegetarian Friendly",,,,,,,,,,"office@zwoelf-apostelkeller.at","1380","660",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","660",,,,,"1804837","false","false","48.20977","16.37541","Zwolf Apostelkeller","1338","+43 1 5126777","$$ - $$$","4185","818","#723 of 4,122 Restaurants in Vienna","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1804837-Reviews-Zwolf_Apostelkeller-Vienna.html","http://www.zwoelf-apostelkeller.at"
"Maerzstrasse 77, Vienna 1150 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Contemporary","Vegetarian Friendly",,,,,,,,,"office@m77.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195","180",,,,,"4994332","false","false","48.196117","16.321348","Restaurant M77","29","+43 1 9905962","$$$$","4185","820","#725 of 4,122 Restaurants in Vienna","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4994332-Reviews-Restaurant_M77-Vienna.html","http://www.m77.at"
"Spiegelgasse 10, Vienna 1010 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Greek","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"office@orpheas.at","1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1721881","false","false","48.20698","16.369848","Restaurant Orpheas","250","43 1 512 38 88","$$ - $$$","4185","637","#566 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1721881-Reviews-Restaurant_Orpheas-Vienna.html","http://www.restaurant-orpheus.at/TCgi/TCgi.cgi?target=home"
"Mariahilfer Strasse 94, Vienna 1070 Austria","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,"94@bortolotti.at",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12033976","false","false","48.20065","16.357183","Bortolotti","72",,"$$ - $$$","4185","632","#44 of 161 Dessert in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12033976-Reviews-Bortolotti-Vienna.html","http://www.bortolotti.at/"
"Waehringer Strasse 3, Vienna 1090 Austria","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,"restaurant","Irish","Bar","European","Pub","Contemporary","Vegetarian Friendly",,,,,,"info@charlieps.at","1500","780",,,,,"1560","900",,,,,"1560","900",,,,,"1560","900",,,,,"1560","900",,,,,"1620","900",,,,,"1620","780",,,,,"948321","false","false","48.21662","16.359728","Charlie P's","267","+43 1 4097923","$$ - $$$","4185","504","#450 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d948321-Reviews-Charlie_P_s-Vienna.html","http://www.charlieps.at"
"Herrengasse 6-8, Vienna 1010 Austria","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","Healthy","Austrian","International","Contemporary","Diner","Vegetarian Friendly","Vegan Options",,,,,"herrengasse@venuss.com",,,,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"14949445","false","false","48.208817","16.366314","Venuss Bistro & Take-away","64","+43 1 8908309","$$ - $$$","4185","636","#565 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d14949445-Reviews-Venuss_Bistro_Take_away-Vienna.html","http://venuss.com/"
"Kleine Pfarrgasse 1, Vienna 1020 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"office@sushiacademy.at",,,,,,,,,,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"6642570","false","false","48.219875","16.376589","Okra Izakya","78","43-69917527190","$$ - $$$","4185","634","#563 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d6642570-Reviews-Okra_Izakya-Vienna.html","http://www.okra1020.com"
"Praterstrasse 30, Vienna 1020 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"office@hitomi.at",,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"2239726","false","false","48.214554","16.384075","Hitomi","102","+43 1 2121551","$","4185","510","#455 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d2239726-Reviews-Hitomi-Vienna.html","http://www.hitomi.at/"
"Antonie-Alt-Gasse 2, Vienna 1100 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Central European","International","Vegetarian Friendly","Vegan Options",,,,,"office@urbans.wien","1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"1380","690",,,,,"8374892","false","false","48.182037","16.38132","URBAN""s Lounge Restaurant","213","+43 1 2087012","$$ - $$$","4185","509","#454 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d8374892-Reviews-URBAN_s_Lounge_Restaurant-Vienna.html","http://urbans.wien"
"Kirchengasse 15, Vienna 1070 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Cafe","European","Central European","Fusion","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"1320","540",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1560","480",,,,,"1560","540",,,,,"6214141","false","false","48.201275","16.352291","Figar","216","+43 1 8909947","$$ - $$$","4185","503","#449 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d6214141-Reviews-Figar-Vienna.html","http://www.figar.net"
"Heinestrasse 42, Vienna 1020 Austria","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,,,"restaurant","Austrian","Vegetarian Friendly",,,,,,,,,,"office@hansy-braeu.at","1020","600",,,,,"1320","660",,,,,"1320","660",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1020","600",,,,,"1636452","false","false","48.217976","16.390247","Gasthaus Hansy","524","+43 1 2145363","$$ - $$$","4185","507","#453 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1636452-Reviews-Gasthaus_Hansy-Vienna.html","http://www.hansy-braeu.at"
"Kohlmarkt 14, Vienna 1010 Austria","Certificate of Excellence 2016","2016","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012","Certificate of Excellence 2011","2011",,,,,,,,,,,,,,,"restaurant","German","Austrian","Cafe","European","Vegetarian Friendly",,,,,,,"wien@demel.com","1140","540",,,,,"1140","540",,,,,"1140","540",,,,,"1140","540",,,,,"1140","540",,,,,"1140","540",,,,,"1140","360",,,,,"694360","false","false","48.20859","16.36721","Demel","8857","+43 1 53517170","$$ - $$$","4185","501","#5 of 78 Bakeries in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d694360-Reviews-Demel-Vienna.html","https://www.demel.com"
"Fuehrichgasse 6 Albertinaplatz, Vienna 1010 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","American","Austrian","Cafe","International","European","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"1080","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1080","480",,,,,"12954729","false","false","48.2049","16.369675","Joseph Brot","119","4317102881","$$ - $$$","4185","508","#6 of 78 Bakeries in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12954729-Reviews-Joseph_Brot-Vienna.html","http://www.joseph.co.at/de/"
"Prater 36, Vienna 1020 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Austrian","European","Central European","Gastropub","Vegetarian Friendly",,,,,,,"office@goesser-eck.at","1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"4268514","false","false","48.216","16.401228","Gosser Eck","102","+43 664 5833948","$$ - $$$","4185","643","#571 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4268514-Reviews-Gosser_Eck-Vienna.html","http://www.goesser-eck.at/"
"Fluchtgasse 1, Vienna 1090 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,"info@tulsirestaurant.at","870","690","1200","1020",,,,,,,,,"870","690","1200","1020",,,"870","690","1200","1020",,,"870","690","1200","1020",,,"870","690","1200","1020",,,"870","690","1200","1020",,,"4700464","false","false","48.22359","16.353354","tulsi Hidden Indian Kitchen","145","+43 1 3101777","$$ - $$$","4185","506","#452 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d4700464-Reviews-Tulsi_Hidden_Indian_Kitchen-Vienna.html","http://www.tulsirestaurant.at"
"Zelinkagasse 4, Vienna 1010 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","Bar",,,,,,,,,,,,"1560","1020",,,,,"1560","1020",,,,,"1560","1020",,,,,"1560","1020",,,,,"1680","1020",,,,,"1680","1020",,,,,"1680","1020",,,,,"788007","false","false","48.21588","16.368778","Planter's Club","105","+43 1 533339315","$$ - $$$","4185","648","#576 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d788007-Reviews-Planter_s_Club-Vienna.html","http://www.plantersclub.com/"
"Landstrasser Hauptstrasse 132, Vienna 1030 Austria","Certificate of Excellence 2020","2020",,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European","Contemporary","Vegetarian Friendly",,,,,,,,,,,,,,,"120","0","1560","660",,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1560","660",,,,,"1440","660",,,,,"3821613","false","false","48.195213","16.396591","Landstein Filet & Wine","94","+43 1 7130108","$$ - $$$","4185","642","#570 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d3821613-Reviews-Landstein_Filet_Wine-Vienna.html","http://www.landstein.at"
"Herrmannpark Nähe Obere Weissgerberlände, Vienna 1030 Austria","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,"restaurant","Austrian","Bar","Healthy","Vegetarian Friendly",,,,,,,,"barchef@strandbar-herrmann.at","60","0","1440","600",,,"1440","840",,,,,"60","0","1440","840",,,"60","0","1440","840",,,"60","0","1440","840",,,"60","0","1440","840",,,"60","0","1440","600",,,"1911112","false","false","48.211987","16.38556","Strandbar Herrmann","165","+43 720 229996","$$ - $$$","4185","650","#578 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1911112-Reviews-Strandbar_Herrmann-Vienna.html","http://www.strandbarherrmann.at"
"Landstrasser Hauptstrasse 17 Seidlgasse 36, Vienna 1030 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Deli","Contemporary","Fusion","Diner","Wine Bar","European","Central European","Vegetarian Friendly","Gluten Free Options",,,"erben@heunisch.at",,,,,,,"1500","900",,,,,"1500","900",,,,,"1500","900",,,,,"1500","900",,,,,"1500","900",,,,,"1500","900",,,,,"12310658","false","false","48.204872","16.388014","Heunisch & Erben","92","+43 1 2868563","$$ - $$$","4185","502","#448 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d12310658-Reviews-Heunisch_Erben-Vienna.html","http://heunisch.at"
"Favoritenstrasse 4-6 Ecke Neumanngasse, Vienna 1040 Austria","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Neapolitan","Campania","Southern-Italian","Vegetarian Friendly","Vegan Options",,,"res.fav@riva.pizza","1350","1020",,,,,"1350","705",,,,,"1350","705",,,,,"1350","705",,,,,"1350","705",,,,,"1350","705",,,,,"1350","705",,,,,"10386740","false","false","48.196182","16.368176","RIVA Favorita","177","+43 1 3534040","$$ - $$$","4185","647","#575 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d10386740-Reviews-RIVA_Favorita-Vienna.html","http://riva.pizza/favorita/"
"Grosse Neugasse 5, Vienna 1040 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Central European","Austrian","Fusion","Vegetarian Friendly","Gluten Free Options","Vegan Options",,,,,,"1260","600",,,,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","690","1440","1080",,,"870","600","1440","1080",,,"795801","false","false","48.191547","16.365849","Tancredi","77","+43 1 9410048","$$ - $$$","4185","641","#569 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d795801-Reviews-Tancredi-Vienna.html","http://www.tancredi.at"
"Strozzigasse 40, Vienna 1080 Austria",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"9603082","false","false","48.20905","16.34885","Restaurant Kommod","47","+43 1 4021398","$$$$","4185","644","#572 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d9603082-Reviews-Restaurant_Kommod-Vienna.html","http://kommod-essen.at"
"Grosse Pfarrgasse 11 1020 Vienna, Vienna 1020 Austria","Certificate of Excellence 2018","2018","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","German","Austrian","European","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,"office@restaurant-leopold.at","1440","600",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1500","660",,,,,"1500","660",,,,,"1500","660",,,,,"1138985","false","false","48.218834","16.379042","Leopold Essen & Trinken","269","+43 1 2182281","$$ - $$$","4185","646","#574 of 4,122 Restaurants in Vienna","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d1138985-Reviews-Leopold_Essen_Trinken-Vienna.html","http://www.restaurant-leopold.at"
"Gudrunstrasse 136, Vienna 1100 Austria","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5948917","false","false","48.17844","16.37294","Pizzeria Bernado","53","+43 1 6039583","$","4185","645","#573 of 4,122 Restaurants in Vienna","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g190454-d5948917-Reviews-Pizzeria_Bernado-Vienna.html","http://www.bernado.at"
